Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/08  06:00:00,15.6142218045,0.198397530014,0.0,0.0,5.48122459637,1.0115996781,3.59957867105,3.59957867105
 01/08  07:00:00,15.5458278963,0.130003621866,0.0,0.0,5.48122459637,1.0115996781,2.44919225252,2.44919225252
 01/08  08:00:00,9.4671576078,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  09:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  10:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  11:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  12:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  13:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  14:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  15:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  16:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  17:00:00,6.49282427446,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  18:00:00,9.4671576078,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/08  19:00:00,15.4341174335,0.0182931590748,0.0,0.0,5.48122459637,1.0115996781,0.490132484155,0.490132484155
 01/08  20:00:00,15.4422108074,0.0263865329504,0.0,0.0,5.48122459637,1.0115996781,0.706979963951,0.706979963951
 01/08  21:00:00,15.4564910748,0.0406668002943,0.0,0.0,5.48122459637,1.0115996781,1.08959419035,1.08959419035
 01/08  22:00:00,15.8107031557,0.394878881194,0.0,0.0,5.48122459637,1.0115996781,7.10677267791,7.10677267791
 01/08  23:00:00,15.9298161183,0.513991843833,0.0,0.0,5.48122459637,1.0115996781,9.481460658,9.481460658
 01/08  24:00:00,16.1800379183,0.764213643799,0.0,0.0,5.48122459637,1.0115996781,13.6385415541,13.6385415541
 01/09  01:00:00,16.3846942406,0.968869966122,0.0,0.0,5.48122459637,1.0115996781,17.4553794961,17.4553794961
 01/09  02:00:00,16.4289753643,1.01315108985,0.0,0.0,5.48122459637,1.0115996781,18.0436550261,18.0436550261
 01/09  03:00:00,16.6787458809,1.26292160644,0.0,0.0,5.48122459637,1.0115996781,22.6630096016,22.6630096016
 01/09  04:00:00,16.7659710085,1.35014673402,0.0,0.0,5.48122459637,1.0115996781,23.95811198,23.95811198
 01/09  05:00:00,17.0905435482,1.67471927375,0.0,0.0,5.48122459637,1.0115996781,29.9571786116,29.9571786116
